schoolid,schoolname,calendaryear,firsttimebaryear,state,takers,passers,schoolpasspct,passpct,passpctdiff
00354500,Baylor University,2013,2012,TX,153,143,0.9346,0.8206,0.114
00354500,Baylor University,2014,2013,TX,166,161,0.9699,0.8508,0.1191
00354500,Baylor University,2015,2014,TX,120,109,0.9083,0.7742,0.1341
00354500,Baylor University,2016,2015,TX,109,88,0.8073,0.7321,0.0752
00354500,Baylor University,2017,2016,TX,142,120,0.8451,0.7704,0.0747
00354500,Baylor University,2018,2017,TX,139,128,0.9209,0.7657,0.1552
00361300,Southern Methodist University,2009,2008,TX,271,254,0.9373,0.8454,0.0919
00361300,Southern Methodist University,2010,2009,TX,294,263,0.8946,0.8548,0.0398
00361300,Southern Methodist University,2011,2010,TX,231,191,0.8268,0.8268,
00361300,Southern Methodist University,2012,2011,TX,264,230,0.8712,0.8624,0.0088
00361300,Southern Methodist University,2013,2012,TX,261,232,0.8889,0.8206,0.0683
00361300,Southern Methodist University,2014,2013,TX,240,215,0.8958,0.8508,0.045
00361300,Southern Methodist University,2015,2014,TX,232,195,0.8405,0.7742,0.0663
00361300,Southern Methodist University,2016,2015,TX,232,196,0.8448,0.7321,0.1127
00361300,Southern Methodist University,2017,2016,TX,223,198,0.8879,0.7704,0.1175
00361300,Southern Methodist University,2018,2017,TX,220,187,0.85,0.7657,0.0843
00362300,St. Mary's University,2009,2008,TX,211,184,0.872,0.8454,0.0266
00362300,St. Mary's University,2010,2009,TX,189,158,0.836,0.8548,-0.0188
00362300,St. Mary's University,2011,2010,TX,227,181,0.7974,0.8268,-0.0294
00362300,St. Mary's University,2012,2011,TX,240,207,0.8625,0.8624,0.0001
00362300,St. Mary's University,2013,2012,TX,244,193,0.791,0.8206,-0.0296
00362300,St. Mary's University,2014,2013,TX,275,224,0.8145,0.8508,-0.0363
00362300,St. Mary's University,2015,2014,TX,218,152,0.6972,0.7742,-0.077
00362300,St. Mary's University,2016,2015,TX,203,124,0.6108,0.7321,-0.1213
00362300,St. Mary's University,2017,2016,TX,208,168,0.8077,0.7704,0.0373
00362300,St. Mary's University,2018,2017,TX,175,138,0.7886,0.7657,0.0229
00364200,Texas Southern University,2009,2008,TX,166,99,0.5964,0.8454,-0.249
00364200,Texas Southern University,2010,2009,TX,162,110,0.679,0.8548,-0.1758
00364200,Texas Southern University,2011,2010,TX,128,93,0.7266,0.8268,-0.1002
00364200,Texas Southern University,2012,2011,TX,130,89,0.6846,0.8624,-0.1778
00364200,Texas Southern University,2013,2012,TX,160,100,0.625,0.8206,-0.1956
00364200,Texas Southern University,2014,2013,TX,241,161,0.668,0.8508,-0.1828
00364200,Texas Southern University,2015,2014,TX,150,95,0.6333,0.7742,-0.1409
00364200,Texas Southern University,2016,2015,TX,138,80,0.5797,0.7321,-0.1524
00364200,Texas Southern University,2017,2016,TX,138,84,0.6087,0.7704,-0.1617
00364200,Texas Southern University,2018,2017,TX,130,78,0.6,0.7657,-0.1657
00364400,Texas Tech University,2009,2008,TX,209,181,0.866,0.8454,0.0206
00364400,Texas Tech University,2010,2009,TX,181,169,0.9337,0.8548,0.0789
00364400,Texas Tech University,2011,2010,TX,196,171,0.8724,0.8268,0.0456
00364400,Texas Tech University,2012,2011,TX,172,156,0.907,0.8624,0.0446
00364400,Texas Tech University,2013,2012,TX,198,165,0.8333,0.8206,0.0127
00364400,Texas Tech University,2014,2013,TX,214,186,0.8692,0.8508,0.0184
00364400,Texas Tech University,2015,2014,TX,196,155,0.7908,0.7742,0.0166
00364400,Texas Tech University,2016,2015,TX,197,161,0.8173,0.7321,0.0852
00364400,Texas Tech University,2017,2016,TX,169,143,0.8462,0.7704,0.0758
00364400,Texas Tech University,2018,2017,TX,183,153,0.8361,0.7657,0.0704
00364500,Texas A&M University,2009,2008,TX,180,140,0.7778,0.8454,-0.0676
00364500,Texas A&M University,2010,2009,TX,201,180,0.8955,0.8548,0.0407
00364500,Texas A&M University,2011,2010,TX,235,181,0.7702,0.8268,-0.0566
00364500,Texas A&M University,2012,2011,TX,215,188,0.8744,0.8624,0.012
00364500,Texas A&M University,2013,2012,TX,196,167,0.852,0.8206,0.0314
00364500,Texas A&M University,2014,2013,TX,180,156,0.8667,0.8508,0.0159
00364500,Texas A&M University,2015,2014,TX,205,157,0.7659,0.7742,-0.0083
00364500,Texas A&M University,2016,2015,TX,219,163,0.7443,0.7321,0.0122
00364500,Texas A&M University,2016,2015,WA,1,1,1,0.8034,0.1966
00364500,Texas A&M University,2017,2016,TX,199,149,0.7487,0.7704,-0.0217
00364500,Texas A&M University,2018,2017,TX,166,134,0.8072,0.7657,0.0415
00365200,University of Houston,2009,2008,TX,277,253,0.9134,0.8454,0.068
00365200,University of Houston,2010,2009,TX,263,240,0.9125,0.8548,0.0577
00365200,University of Houston,2011,2010,TX,265,237,0.8943,0.8268,0.0675
00365200,University of Houston,2012,2011,TX,262,241,0.9198,0.8624,0.0574
00365200,University of Houston,2013,2012,TX,263,229,0.8707,0.8206,0.0501
00365200,University of Houston,2014,2013,TX,246,217,0.8821,0.8508,0.0313
00365200,University of Houston,2015,2014,TX,229,197,0.8603,0.7742,0.0861
00365200,University of Houston,2016,2015,TX,221,163,0.7376,0.7321,0.0055
00365200,University of Houston,2017,2016,TX,223,191,0.8565,0.7704,0.0861
00365200,University of Houston,2018,2017,TX,222,189,0.8514,0.7657,0.0857
00365800,University of Texas at Austin,2009,2008,TX,316,281,0.8892,0.8454,0.0438
00365800,University of Texas at Austin,2010,2009,CA,32,29,0.9063,0.7319,0.1743
00365800,University of Texas at Austin,2010,2009,NY,31,29,0.9355,0.8651,0.0704
00365800,University of Texas at Austin,2010,2009,TX,279,260,0.9319,0.8548,0.0771
00365800,University of Texas at Austin,2011,2010,NY,32,31,0.9688,0.8492,0.1196
00365800,University of Texas at Austin,2011,2010,TX,281,260,0.9253,0.8268,0.0985
00365800,University of Texas at Austin,2012,2011,CA,21,20,0.9524,0.7215,0.2309
00365800,University of Texas at Austin,2012,2011,NY,24,24,1,0.8503,0.1497
00365800,University of Texas at Austin,2012,2011,TX,292,275,0.9418,0.8624,0.0794
00365800,University of Texas at Austin,2013,2012,CA,14,11,0.7857,0.7143,0.0714
00365800,University of Texas at Austin,2013,2012,NY,26,24,0.9231,0.8155,0.1076
00365800,University of Texas at Austin,2013,2012,TX,298,275,0.9228,0.8206,0.1022
00365800,University of Texas at Austin,2014,2013,CA,18,17,0.9444,0.7109,0.2335
00365800,University of Texas at Austin,2014,2013,NY,23,23,1,0.8476,0.1524
00365800,University of Texas at Austin,2014,2013,TX,288,273,0.9479,0.8508,0.0971
00365800,University of Texas at Austin,2015,2014,CA,36,30,0.8333,0.6605,0.1728
00365800,University of Texas at Austin,2015,2014,NY,34,33,0.9706,0.786,0.1846
00365800,University of Texas at Austin,2015,2014,TX,259,228,0.8803,0.7742,0.1061
00365800,University of Texas at Austin,2016,2015,CA,10,9,0.9,0.637,0.263
00365800,University of Texas at Austin,2016,2015,NY,14,14,1,0.7812,0.2188
00365800,University of Texas at Austin,2016,2015,TX,303,264,0.8713,0.7321,0.1392
00365800,University of Texas at Austin,2017,2016,CA,11,10,0.9091,0.6005,0.3086
00365800,University of Texas at Austin,2017,2016,NY,30,28,0.9333,0.8101,0.1232
00365800,University of Texas at Austin,2017,2016,TX,259,243,0.9382,0.7704,0.1678
00365800,University of Texas at Austin,2018,2017,CA,13,11,0.8462,0.6619,0.1843
00365800,University of Texas at Austin,2018,2017,NY,36,33,0.9167,0.8392,0.0775
00365800,University of Texas at Austin,2018,2017,TX,253,226,0.892,0.7657,0.1263
00367000,Brigham Young University,2009,2008,CA,21,18,0.8571,0.7807,0.0764
00367000,Brigham Young University,2009,2008,UT,92,85,0.9239,0.8729,0.051
00367000,Brigham Young University,2010,2009,CA,35,30,0.8571,0.7319,0.1252
00367000,Brigham Young University,2010,2009,UT,81,73,0.9012,0.8894,0.0118
00367000,Brigham Young University,2011,2010,CA,19,15,0.7895,0.7124,0.0771
00367000,Brigham Young University,2011,2010,NV,4,4,1,0.7272,0.2728
00367000,Brigham Young University,2011,2010,UT,74,70,0.9459,0.8935,0.0524
00367000,Brigham Young University,2012,2011,CA,26,16,0.6154,0.7215,-0.1061
00367000,Brigham Young University,2012,2011,NV,10,10,1,0.7638,0.2362
00367000,Brigham Young University,2012,2011,UT,73,72,0.9863,0.8827,0.1036
00367000,Brigham Young University,2013,2012,AZ,6,6,1,0.8021,0.1979
00367000,Brigham Young University,2013,2012,CA,19,13,0.6842,0.7143,-0.0301
00367000,Brigham Young University,2013,2012,TX,7,7,1,0.8206,0.1794
00367000,Brigham Young University,2013,2012,UT,79,68,0.8608,0.82,0.0408
00367000,Brigham Young University,2014,2013,CA,12,7,0.5833,0.7109,-0.1276
00367000,Brigham Young University,2014,2013,TX,7,7,1,0.8508,0.1492
00367000,Brigham Young University,2014,2013,UT,82,73,0.8902,0.8736,0.0166
00367000,Brigham Young University,2015,2014,CA,23,20,0.8696,0.6605,0.2091
00367000,Brigham Young University,2015,2014,TX,7,6,0.8571,0.7742,0.0829
00367000,Brigham Young University,2015,2014,UT,75,61,0.8133,0.8683,-0.055
00367000,Brigham Young University,2016,2015,CA,11,5,0.4545,0.637,-0.1825
00367000,Brigham Young University,2016,2015,ID,8,8,1,0.7214,0.2786
00367000,Brigham Young University,2016,2015,TX,7,7,1,0.7321,0.2679
00367000,Brigham Young University,2016,2015,UT,69,60,0.8696,0.7934,0.0762
00367000,Brigham Young University,2017,2016,UT,97,82,0.8454,0.7765,0.0689
00367000,Brigham Young University,2018,2017,UT,74,65,0.8784,0.8261,0.0523
00367500,University of Utah,2009,2008,UT,111,96,0.8649,0.8729,-0.008
00367500,University of Utah,2010,2009,UT,109,97,0.8899,0.8894,0.0005
00367500,University of Utah,2011,2010,UT,97,83,0.8557,0.8935,-0.0378
00367500,University of Utah,2012,2011,UT,114,103,0.9035,0.8827,0.0208
00367500,University of Utah,2013,2012,UT,112,93,0.8304,0.82,0.0104
00367500,University of Utah,2014,2013,UT,120,108,0.9,0.8736,0.0264
00367500,University of Utah,2015,2014,UT,104,95,0.9135,0.8683,0.0452
00367500,University of Utah,2016,2015,UT,113,92,0.8142,0.7934,0.0208
00367500,University of Utah,2017,2016,UT,99,83,0.8384,0.7765,0.0619
00367500,University of Utah,2018,2017,UT,98,85,0.8673,0.8261,0.0412
00370500,William and Mary Law School,2009,2008,CA,10,9,0.9,0.7807,0.1193
00370500,William and Mary Law School,2009,2008,NC,7,6,0.8571,0.8261,0.031
00370500,William and Mary Law School,2009,2008,NY,27,27,1,0.8898,0.1102
00370500,William and Mary Law School,2009,2008,VA,99,88,0.8889,0.827,0.0619
00370500,William and Mary Law School,2010,2009,MD,13,12,0.9231,0.782,0.1411
00370500,William and Mary Law School,2010,2009,NY,20,20,1,0.8651,0.1349
00370500,William and Mary Law School,2010,2009,PA,14,14,1,0.8569,0.1431
00370500,William and Mary Law School,2010,2009,TX,12,11,0.9167,0.8548,0.0619
00370500,William and Mary Law School,2010,2009,VA,85,75,0.8824,0.7706,0.1118
00370500,William and Mary Law School,2011,2010,MD,8,7,0.875,0.7996,0.0754
00370500,William and Mary Law School,2011,2010,NJ,10,10,1,0.8234,0.1766
00370500,William and Mary Law School,2011,2010,NY,13,11,0.8462,0.8492,-0.003
00370500,William and Mary Law School,2011,2010,PA,9,9,1,0.8306,0.1694
00370500,William and Mary Law School,2011,2010,VA,120,110,0.9167,0.7815,0.1352
00370500,William and Mary Law School,2012,2011,FL,7,7,1,0.7996,0.2004
00370500,William and Mary Law School,2012,2011,MD,6,6,1,0.8081,0.1919
00370500,William and Mary Law School,2012,2011,NJ,8,7,0.875,0.8416,0.0334
00370500,William and Mary Law School,2012,2011,NY,19,18,0.9474,0.8503,0.0971
00370500,William and Mary Law School,2012,2011,VA,113,96,0.8496,0.7965,0.0531
00370500,William and Mary Law School,2013,2012,MA,5,5,1,0.852,0.148
00370500,William and Mary Law School,2013,2012,MD,15,11,0.7333,0.7849,-0.0516
00370500,William and Mary Law School,2013,2012,NY,25,23,0.92,0.8155,0.1045
00370500,William and Mary Law School,2013,2012,PA,10,10,1,0.8167,0.1833
00370500,William and Mary Law School,2013,2012,VA,99,87,0.8788,0.7757,0.1031
00370500,William and Mary Law School,2014,2013,CA,8,7,0.875,0.7109,0.1641
00370500,William and Mary Law School,2014,2013,MD,11,10,0.9091,0.806,0.1031
00370500,William and Mary Law School,2014,2013,NY,38,34,0.8947,0.8476,0.0471
00370500,William and Mary Law School,2014,2013,PA,9,9,1,0.8126,0.1874
00370500,William and Mary Law School,2014,2013,VA,95,82,0.8632,0.7739,0.0893
00370500,William and Mary Law School,2015,2014,CA,10,9,0.9,0.6605,0.2395
00370500,William and Mary Law School,2015,2014,MD,11,8,0.7273,0.7647,-0.0374
00370500,William and Mary Law School,2015,2014,NY,33,31,0.9394,0.786,0.1534
00370500,William and Mary Law School,2015,2014,PA,14,13,0.9286,0.8085,0.1201
00370500,William and Mary Law School,2015,2014,VA,100,85,0.85,0.7241,0.1259
00370500,William and Mary Law School,2016,2015,CA,7,5,0.7143,0.637,0.0773
00370500,William and Mary Law School,2016,2015,MD,13,8,0.6154,0.7017,-0.0863
00370500,William and Mary Law School,2016,2015,NY,28,22,0.7857,0.7812,0.0045
00370500,William and Mary Law School,2016,2015,PA,14,13,0.9286,0.7662,0.1624
00370500,William and Mary Law School,2016,2015,VA,72,64,0.8889,0.7416,0.1473
00370500,William and Mary Law School,2017,2016,CA,17,14,0.8235,0.6005,0.223
00370500,William and Mary Law School,2017,2016,MD,16,13,0.8125,0.7038,0.1087
00370500,William and Mary Law School,2017,2016,NY,33,32,0.9697,0.8101,0.1596
00370500,William and Mary Law School,2017,2016,VA,96,86,0.8958,0.7544,0.1414
00370500,William and Mary Law School,2018,2017,NY,28,27,0.9643,0.8392,0.1251
00370500,William and Mary Law School,2018,2017,VA,92,78,0.8478,0.7562,0.0916
00374400,University of Richmond,2009,2008,VA,127,115,0.9055,0.827,0.0785
00374400,University of Richmond,2010,2009,VA,127,105,0.8268,0.7706,0.0562
00374400,University of Richmond,2011,2010,VA,134,110,0.8209,0.7815,0.0394
00374400,University of Richmond,2012,2011,VA,128,107,0.8359,0.7965,0.0394
00374400,University of Richmond,2013,2012,VA,120,100,0.8333,0.7757,0.0576
00374400,University of Richmond,2014,2013,FL,5,5,1,0.7791,0.2209
00374400,University of Richmond,2014,2013,NY,11,11,1,0.8476,0.1524
00374400,University of Richmond,2014,2013,VA,117,92,0.7863,0.7739,0.0124
00374400,University of Richmond,2015,2014,VA,123,106,0.8618,0.7241,0.1377
00374400,University of Richmond,2016,2015,NY,10,10,1,0.7812,0.2188
00374400,University of Richmond,2016,2015,VA,113,90,0.7965,0.7416,0.0549
00374400,University of Richmond,2017,2016,VA,127,110,0.8661,0.7544,0.1117
00374400,University of Richmond,2018,2017,VA,105,76,0.7238,0.7562,-0.0324
00374500,University of Virginia,2009,2008,CA,37,37,1,0.7807,0.2193
00374500,University of Virginia,2009,2008,NC,18,18,1,0.8261,0.1739
00374500,University of Virginia,2009,2008,NY,106,103,0.9717,0.8898,0.0819
00374500,University of Virginia,2009,2008,TX,23,21,0.913,0.8454,0.0676
00374500,University of Virginia,2009,2008,VA,97,95,0.9794,0.827,0.1524
00374500,University of Virginia,2010,2009,CA,33,27,0.8182,0.7319,0.0863
00374500,University of Virginia,2010,2009,IL,18,17,0.9444,0.9089,0.0355
00374500,University of Virginia,2010,2009,NY,116,111,0.9569,0.8651,0.0918
00374500,University of Virginia,2010,2009,TX,16,16,1,0.8548,0.1452
00374500,University of Virginia,2010,2009,VA,90,83,0.9222,0.7706,0.1516
00374500,University of Virginia,2011,2010,CA,26,25,0.9615,0.7124,0.2491
00374500,University of Virginia,2011,2010,IL,11,11,1,0.8938,0.1062
00374500,University of Virginia,2011,2010,NY,99,96,0.9697,0.8492,0.1205
00374500,University of Virginia,2011,2010,TX,24,24,1,0.8268,0.1732
00374500,University of Virginia,2011,2010,VA,112,102,0.9107,0.7815,0.1292
00374500,University of Virginia,2012,2011,CA,26,24,0.9231,0.7215,0.2016
00374500,University of Virginia,2012,2011,MD,14,14,1,0.8081,0.1919
00374500,University of Virginia,2012,2011,NY,76,76,1,0.8503,0.1497
00374500,University of Virginia,2012,2011,TX,18,18,1,0.8624,0.1376
00374500,University of Virginia,2012,2011,VA,134,123,0.9179,0.7965,0.1214
00374500,University of Virginia,2013,2012,CA,23,21,0.913,0.7143,0.1987
00374500,University of Virginia,2013,2012,MA,15,15,1,0.852,0.148
00374500,University of Virginia,2013,2012,NY,81,74,0.9136,0.8155,0.0981
00374500,University of Virginia,2013,2012,TX,24,23,0.9583,0.8206,0.1377
00374500,University of Virginia,2013,2012,VA,103,99,0.9612,0.7757,0.1855
00374500,University of Virginia,2014,2013,CA,31,24,0.7742,0.7109,0.0633
00374500,University of Virginia,2014,2013,GA,18,17,0.9444,0.8515,0.0929
00374500,University of Virginia,2014,2013,NY,87,81,0.931,0.8476,0.0834
00374500,University of Virginia,2014,2013,TX,23,23,1,0.8508,0.1492
00374500,University of Virginia,2014,2013,VA,94,88,0.9362,0.7739,0.1623
00374500,University of Virginia,2015,2014,CA,29,21,0.7241,0.6605,0.0636
00374500,University of Virginia,2015,2014,NY,101,99,0.9802,0.786,0.1942
00374500,University of Virginia,2015,2014,PA,15,15,1,0.8085,0.1915
00374500,University of Virginia,2015,2014,TX,25,24,0.96,0.7742,0.1858
00374500,University of Virginia,2015,2014,VA,77,70,0.9091,0.7241,0.185
00374500,University of Virginia,2016,2015,CA,38,35,0.9211,0.637,0.2841
00374500,University of Virginia,2016,2015,NY,98,94,0.9592,0.7812,0.178
00374500,University of Virginia,2016,2015,PA,13,13,1,0.7662,0.2338
00374500,University of Virginia,2016,2015,TX,25,23,0.92,0.7321,0.1879
00374500,University of Virginia,2016,2015,VA,89,82,0.9213,0.7416,0.1797
00374500,University of Virginia,2017,2016,CA,27,23,0.8519,0.6005,0.2514
00374500,University of Virginia,2017,2016,GA,10,10,1,0.714,0.286
00374500,University of Virginia,2017,2016,NY,103,96,0.932,0.8101,0.1219
00374500,University of Virginia,2017,2016,TX,24,21,0.875,0.7704,0.1046
00374500,University of Virginia,2017,2016,VA,79,72,0.9114,0.7544,0.157
00374500,University of Virginia,2018,2017,CA,29,26,0.8966,0.6619,0.2347
00374500,University of Virginia,2018,2017,DC,15,15,1,0.746,0.254
00374500,University of Virginia,2018,2017,MA,10,10,1,0.793,0.207
00374500,University of Virginia,2018,2017,NY,100,99,0.99,0.8392,0.1508
00374500,University of Virginia,2018,2017,TX,17,16,0.9412,0.7657,0.1755
00374500,University of Virginia,2018,2017,VA,50,47,0.94,0.7562,0.1838
00374900,George Mason University,2009,2008,VA,130,115,0.8846,0.827,0.0576
00374900,George Mason University,2010,2009,MD,20,18,0.9,0.782,0.118
00374900,George Mason University,2010,2009,VA,157,138,0.879,0.7706,0.1084
00374900,George Mason University,2011,2010,MD,33,29,0.8788,0.7996,0.0792
00374900,George Mason University,2011,2010,VA,145,121,0.8345,0.7815,0.053
00374900,George Mason University,2012,2011,VA,127,115,0.9055,0.7965,0.109
00374900,George Mason University,2013,2012,MD,17,13,0.7647,0.7849,-0.0202
00374900,George Mason University,2013,2012,VA,132,115,0.8712,0.7757,0.0955
00374900,George Mason University,2014,2013,VA,175,163,0.9314,0.7739,0.1575
00374900,George Mason University,2015,2014,VA,134,97,0.7239,0.7241,-0.0002
00374900,George Mason University,2016,2015,DC,5,5,1,0.6636,0.3364
00374900,George Mason University,2016,2015,MD,18,11,0.6111,0.7017,-0.0906
00374900,George Mason University,2016,2015,NY,6,4,0.6667,0.7812,-0.1145
00374900,George Mason University,2016,2015,PA,4,4,1,0.7662,0.2338
00374900,George Mason University,2016,2015,VA,89,68,0.764,0.7416,0.0224
00374900,George Mason University,2017,2016,DC,14,14,1,0.7411,0.2589
00374900,George Mason University,2017,2016,VA,76,63,0.8289,0.7544,0.0745
00374900,George Mason University,2018,2017,DC,44,43,0.9773,0.746,0.2313
00374900,George Mason University,2018,2017,VA,67,54,0.806,0.7562,0.0498
00376800,Washington and Lee University,2009,2008,CA,13,10,0.7692,0.7807,-0.0115
00376800,Washington and Lee University,2009,2008,GA,5,5,1,0.8927,0.1073
00376800,Washington and Lee University,2009,2008,NY,16,14,0.875,0.8898,-0.0148
00376800,Washington and Lee University,2009,2008,PA,10,10,1,0.8669,0.1331
00376800,Washington and Lee University,2009,2008,VA,43,36,0.8372,0.827,0.0102
00376800,Washington and Lee University,2010,2009,GA,7,7,1,0.8628,0.1372
00376800,Washington and Lee University,2010,2009,MD,7,6,0.8571,0.782,0.0751
00376800,Washington and Lee University,2010,2009,NY,25,24,0.96,0.8651,0.0949
00376800,Washington and Lee University,2010,2009,TX,6,4,0.6667,0.8548,-0.1881
00376800,Washington and Lee University,2010,2009,VA,51,41,0.8039,0.7706,0.0333
00376800,Washington and Lee University,2011,2010,CA,7,6,0.8571,0.7124,0.1447
00376800,Washington and Lee University,2011,2010,MD,6,3,0.5,0.7996,-0.2996
00376800,Washington and Lee University,2011,2010,NY,24,24,1,0.8492,0.1508
00376800,Washington and Lee University,2011,2010,TX,6,5,0.8333,0.8268,0.0065
00376800,Washington and Lee University,2011,2010,VA,43,31,0.7209,0.7815,-0.0606
00376800,Washington and Lee University,2012,2011,CA,9,7,0.7778,0.7215,0.0563
00376800,Washington and Lee University,2012,2011,MD,5,5,1,0.8081,0.1919
00376800,Washington and Lee University,2012,2011,NY,22,19,0.8636,0.8503,0.0133
00376800,Washington and Lee University,2012,2011,PA,4,4,1,0.8458,0.1542
00376800,Washington and Lee University,2012,2011,VA,46,44,0.9565,0.7965,0.16
00376800,Washington and Lee University,2013,2012,CA,7,2,0.2857,0.7143,-0.4286
00376800,Washington and Lee University,2013,2012,NY,24,21,0.875,0.8155,0.0595
00376800,Washington and Lee University,2013,2012,PA,6,6,1,0.8167,0.1833
00376800,Washington and Lee University,2013,2012,TX,7,6,0.8571,0.8206,0.0365
00376800,Washington and Lee University,2013,2012,VA,46,33,0.7174,0.7757,-0.0583
00376800,Washington and Lee University,2014,2013,CA,11,7,0.6364,0.7109,-0.0745
00376800,Washington and Lee University,2014,2013,GA,9,9,1,0.8515,0.1485
00376800,Washington and Lee University,2014,2013,NY,24,21,0.875,0.8476,0.0274
00376800,Washington and Lee University,2014,2013,TX,9,8,0.8889,0.8508,0.0381
00376800,Washington and Lee University,2014,2013,VA,49,39,0.7959,0.7739,0.022
00376800,Washington and Lee University,2015,2014,CA,8,7,0.875,0.6605,0.2145
00376800,Washington and Lee University,2015,2014,GA,8,8,1,0.8023,0.1977
00376800,Washington and Lee University,2015,2014,MD,7,6,0.8571,0.7647,0.0924
00376800,Washington and Lee University,2015,2014,NY,17,15,0.8824,0.786,0.0964
00376800,Washington and Lee University,2015,2014,VA,37,33,0.8919,0.7241,0.1678
00376800,Washington and Lee University,2016,2015,AL,7,7,1,0.8219,0.1781
00376800,Washington and Lee University,2016,2015,MD,14,13,0.9286,0.7017,0.2269
00376800,Washington and Lee University,2016,2015,NY,29,27,0.931,0.7812,0.1498
00376800,Washington and Lee University,2016,2015,TX,9,9,1,0.7321,0.2679
00376800,Washington and Lee University,2016,2015,VA,48,44,0.9167,0.7416,0.1751
00376800,Washington and Lee University,2017,2016,NY,15,15,1,0.8101,0.1899
00376800,Washington and Lee University,2017,2016,VA,34,29,0.8529,0.7544,0.0985
00376800,Washington and Lee University,2018,2017,NY,16,13,0.8125,0.8392,-0.0267
00376800,Washington and Lee University,2018,2017,VA,30,26,0.8667,0.7562,0.1105
00377800,Gonzaga University,2009,2008,CA,14,6,0.4286,0.7807,-0.3521
00377800,Gonzaga University,2009,2008,CO,7,5,0.7143,0.8329,-0.1186
00377800,Gonzaga University,2009,2008,OR,12,10,0.8333,0.7864,0.0469
00377800,Gonzaga University,2009,2008,UT,9,7,0.7778,0.8729,-0.0951
00377800,Gonzaga University,2009,2008,WA,104,85,0.8173,0.744,0.0733
00377800,Gonzaga University,2010,2009,AZ,8,7,0.875,0.7976,0.0774
00377800,Gonzaga University,2010,2009,CA,11,5,0.4545,0.7319,-0.2774
00377800,Gonzaga University,2010,2009,ID,10,9,0.9,0.8581,0.0419
00377800,Gonzaga University,2010,2009,UT,13,12,0.9231,0.8894,0.0337
00377800,Gonzaga University,2010,2009,WA,100,67,0.67,0.7442,-0.0742
00377800,Gonzaga University,2011,2010,CA,7,5,0.7143,0.7124,0.0019
00377800,Gonzaga University,2011,2010,ID,13,11,0.8462,0.8269,0.0193
00377800,Gonzaga University,2011,2010,OR,14,8,0.5714,0.7522,-0.1808
00377800,Gonzaga University,2011,2010,UT,13,10,0.7692,0.8935,-0.1243
00377800,Gonzaga University,2011,2010,WA,85,70,0.8235,0.7122,0.1113
00377800,Gonzaga University,2012,2011,AZ,7,7,1,0.7561,0.2439
00377800,Gonzaga University,2012,2011,CA,7,5,0.7143,0.7215,-0.0072
00377800,Gonzaga University,2012,2011,OR,9,7,0.7778,0.7668,0.011
00377800,Gonzaga University,2012,2011,UT,15,12,0.8,0.8827,-0.0827
00377800,Gonzaga University,2012,2011,WA,81,57,0.7037,0.6443,0.0594
00377800,Gonzaga University,2013,2012,AZ,8,7,0.875,0.8021,0.0729
00377800,Gonzaga University,2013,2012,CA,9,3,0.3333,0.7143,-0.381
00377800,Gonzaga University,2013,2012,ID,11,6,0.5455,0.8556,-0.3101
00377800,Gonzaga University,2013,2012,UT,13,6,0.4615,0.82,-0.3585
00377800,Gonzaga University,2013,2012,WA,85,69,0.8118,0.6009,0.2109
00377800,Gonzaga University,2014,2013,CA,9,5,0.5556,0.7109,-0.1553
00377800,Gonzaga University,2014,2013,CO,8,8,1,0.8199,0.1801
00377800,Gonzaga University,2014,2013,ID,7,7,1,0.8305,0.1695
00377800,Gonzaga University,2014,2013,UT,9,8,0.8889,0.8736,0.0153
00377800,Gonzaga University,2014,2013,WA,108,100,0.9259,0.8195,0.1064
00377800,Gonzaga University,2015,2014,ID,8,8,1,0.7324,0.2676
00377800,Gonzaga University,2015,2014,WA,103,78,0.7573,0.8074,-0.0501
00377800,Gonzaga University,2016,2015,CA,6,4,0.6667,0.637,0.0297
00377800,Gonzaga University,2016,2015,CO,6,6,1,0.7575,0.2425
00377800,Gonzaga University,2016,2015,NV,7,5,0.7143,0.7154,-0.0011
00377800,Gonzaga University,2016,2015,WA,77,65,0.8442,0.8034,0.0408
00377800,Gonzaga University,2017,2016,WA,74,56,0.7568,0.7697,-0.0129
00377800,Gonzaga University,2018,2017,WA,82,59,0.7195,0.7788,-0.0593
00379001,Seattle University,2009,2008,WA,290,229,0.7897,0.744,0.0457
00379001,Seattle University,2010,2009,WA,291,220,0.756,0.7442,0.0118
00379001,Seattle University,2011,2010,WA,287,223,0.777,0.7122,0.0648
00379001,Seattle University,2012,2011,WA,250,190,0.76,0.6443,0.1157
00379001,Seattle University,2013,2012,WA,273,195,0.7143,0.6009,0.1134
00379001,Seattle University,2014,2013,WA,270,222,0.8222,0.8195,0.0027
00379001,Seattle University,2015,2014,WA,266,202,0.7594,0.8074,-0.048
00379001,Seattle University,2016,2015,WA,218,165,0.7569,0.8034,-0.0465
00379001,Seattle University,2017,2016,WA,226,174,0.7699,0.7697,0.0002
00379001,Seattle University,2018,2017,WA,196,150,0.7653,0.7788,-0.0135
00379800,University of Washington,2009,2008,WA,124,105,0.8468,0.744,0.1028
00379800,University of Washington,2010,2009,WA,112,98,0.875,0.7442,0.1308
00379800,University of Washington,2011,2010,WA,165,136,0.8242,0.7122,0.112
00379800,University of Washington,2012,2011,WA,167,136,0.8144,0.6443,0.1701
