schoolid,schoolname,calendaryear,academicyear,totaljd1attrition,totaljd2attrition,totaljd3attrition,totaljd4attrition,jd1acadattrition,jd2acadattrition,jd3acadattrition,jd4acadattrition,jd1transattrition,jd2transattrition,jd3transattrition,jd4transattrition,jd1otherattrition,jd2otherattrition,jd3otherattrition,jd4otherattrition,pctjd1attrition,pctjd2attrition,pctjd3attrition,pctjd4attrition,jd1nontransamindianmen,jd1nontransamindianwomen,jd1nontransamindianother,jd1nontransamindian,jd1nontransasianmen,jd1nontransasianwomen,jd1nontransasianother,jd1nontransasian,jd1nontransblackmen,jd1nontransblackwomen,jd1nontransblackother,jd1nontransblack,jd1nontranshispanicmen,jd1nontranshispanicwomen,jd1nontranshispanicother,jd1nontranshispanic,jd1nontransminoritymen,jd1nontransminoritywomen,jd1nontransminorityother,jd1nontransminority,jd1nontransnathawmen,jd1nontransnathawwomen,jd1nontransnathawother,jd1nontransnathaw,jd1nontransnonresalienmen,jd1nontransnonresalienwomen,jd1nontransnonresalienother,jd1nontransnonresalien,jd1nontranstwormoremen,jd1nontranstwormorewomen,jd1nontranstwormoreother,jd1nontranstwormore,jd1nontransunknownmen,jd1nontransunknownwomen,jd1nontransunknownother,jd1nontransunknown,jd1nontranswhitemen,jd1nontranswhitewomen,jd1nontranswhiteother,jd1nontranswhite,jd1nontransmen,jd1nontranswomen,jd1nontransother,jd1nontransattrition,jd2nontransamindianmen,jd2nontransamindianwomen,jd2nontransamindianother,jd2nontransamindian,jd2nontransasianmen,jd2nontransasianwomen,jd2nontransasianother,jd2nontransasian,jd2nontransblackmen,jd2nontransblackwomen,jd2nontransblackother,jd2nontransblack,jd2nontranshispanicmen,jd2nontranshispanicwomen,jd2nontranshispanicother,jd2nontranshispanic,jd2nontransminoritymen,jd2nontransminoritywomen,jd2nontransminorityother,jd2nontransminority,jd2nontransnathawmen,jd2nontransnathawwomen,jd2nontransnathawother,jd2nontransnathaw,jd2nontransnonresalienmen,jd2nontransnonresalienwomen,jd2nontransnonresalienother,jd2nontransnonresalien,jd2nontranstwormoremen,jd2nontranstwormorewomen,jd2nontranstwormoreother,jd2nontranstwormore,jd2nontransunknownmen,jd2nontransunknownwomen,jd2nontransunknownother,jd2nontransunknown,jd2nontranswhitemen,jd2nontranswhitewomen,jd2nontranswhiteother,jd2nontranswhite,jd2nontransmen,jd2nontranswomen,jd2nontransother,jd2nontransattrition,jd3nontransamindianmen,jd3nontransamindianwomen,jd3nontransamindianother,jd3nontransamindian,jd3nontransasianmen,jd3nontransasianwomen,jd3nontransasianother,jd3nontransasian,jd3nontransblackmen,jd3nontransblackwomen,jd3nontransblackother,jd3nontransblack,jd3nontranshispanicmen,jd3nontranshispanicwomen,jd3nontranshispanicother,jd3nontranshispanic,jd3nontransminoritymen,jd3nontransminoritywomen,jd3nontransminorityother,jd3nontransminority,jd3nontransnathawmen,jd3nontransnathawwomen,jd3nontransnathawother,jd3nontransnathaw,jd3nontransnonresalienmen,jd3nontransnonresalienwomen,jd3nontransnonresalienother,jd3nontransnonresalien,jd3nontranstwormoremen,jd3nontranstwormorewomen,jd3nontranstwormoreother,jd3nontranstwormore,jd3nontransunknownmen,jd3nontransunknownwomen,jd3nontransunknownother,jd3nontransunknown,jd3nontranswhitemen,jd3nontranswhitewomen,jd3nontranswhiteother,jd3nontranswhite,jd3nontransmen,jd3nontranswomen,jd3nontransother,jd3nontransattrition,pctjd1nontransattrition,pctjd1transattrition,pctjdattrition_3_4,pctjdnontransattrition_2_3
00362300,St. Mary's University,2013,2012,32,22,1,0,12,0,0,0,,,,,20,22,1,0,0.112,0.094,0.004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,
00362300,St. Mary's University,2014,2013,40,19,0,0,19,2,0,0,2,14,0,0,19,3,0,0,0.117,0.087,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.064,0.006,0,0.011
00362300,St. Mary's University,2015,2014,42,7,0,0,30,2,0,0,2,3,0,0,10,2,0,0,0.142,0.028,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.108,0.007,0,0.009
00362300,St. Mary's University,2016,2015,38,14,1,0,30,0,0,0,2,10,0,0,6,4,1,0,0.126,0.065,0.004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.113,0.007,0.004,0.011
00362300,St. Mary's University,2017,2016,38,,,,,,,,2,,,,,,,,0.133,,,,3,0,0,3,0,0,0,0,1,3,0,4,9,6,0,15,13,9,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,14,25,11,0,36,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,2,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0.126,0.007,,0.011
00364200,Texas Southern University,2011,2010,30,6,0,0,30,2,0,0,,,,,0,4,0,0,0.142,0.032,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
00364200,Texas Southern University,2012,2011,42,0,0,0,27,0,0,0,,,,,15,0,0,0,0.193,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
00364200,Texas Southern University,2013,2012,35,0,0,0,22,0,0,0,,,,,13,0,0,0,0.183,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
00364200,Texas Southern University,2014,2013,39,0,0,0,25,0,0,0,14,0,0,0,0,0,0,0,0.195,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.125,0.07,0,0
00364200,Texas Southern University,2015,2014,35,1,0,0,22,1,0,0,13,0,0,0,0,0,0,0,0.215,0.007,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.135,0.08,0,0.003
00364200,Texas Southern University,2016,2015,49,0,0,0,35,0,0,0,14,0,0,0,0,0,0,0,0.213,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.152,0.061,0,0
00364200,Texas Southern University,2017,2016,52,,,,,,,,19,,,,,,,,0.22,,,,0,0,0,0,0,0,0,0,6,11,0,17,4,8,0,12,10,19,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4,13,20,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.081,,0
00364400,Texas Tech University,2011,2010,17,1,1,0,6,0,1,0,,,,,11,1,0,0,0.068,0.004,0.005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,
00364400,Texas Tech University,2012,2011,16,1,0,0,5,1,0,0,,,,,11,0,0,0,0.068,0.004,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
00364400,Texas Tech University,2013,2012,22,6,0,0,7,1,0,0,,,,,15,5,0,0,0.094,0.025,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
00364400,Texas Tech University,2014,2013,27,3,0,0,6,2,0,0,7,0,0,0,14,1,0,0,0.126,0.014,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.033,0.033,0,0.007
00364400,Texas Tech University,2015,2014,22,16,1,0,19,2,1,0,0,12,0,0,3,2,0,0,0.095,0.079,0.005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.091,0,0.005,0.013
00364400,Texas Tech University,2016,2015,37,4,1,0,24,1,1,0,6,0,0,0,7,3,0,0,0.2,0.019,0.006,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.146,0.032,0.006,0.013
00364400,Texas Tech University,2017,2016,24,,,,,,,,5,,,,,,,,0.147,,,,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,7,5,2,0,7,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,7,3,0,10,12,7,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117,0.031,,0.006
00364500,Texas A&M University,2011,2010,48,1,0,0,18,0,0,0,,,,,30,1,0,0,0.117,0.006,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
00364500,Texas A&M University,2012,2011,35,11,0,0,11,4,0,0,,,,,24,7,0,0,0.087,0.066,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
00364500,Texas A&M University,2013,2012,37,6,0,0,15,2,0,0,,,,,22,4,0,0,0.089,0.031,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
00364500,Texas A&M University,2014,2013,34,1,1,0,19,0,1,0,4,0,0,0,11,1,0,0,0.076,0.005,0.016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.045,0.009,0.016,0.006
00364500,Texas A&M University,2015,2014,29,2,0,0,15,0,0,0,5,1,0,0,9,1,0,0,0.079,0.01,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.043,0.014,0,0.003
00364500,Texas A&M University,2016,2015,25,1,2,0,17,0,2,0,2,1,0,0,6,0,0,0,0.096,0.005,0.026,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.065,0.008,0.026,0.006
00364500,Texas A&M University,2017,2016,18,,,,,,,,0,,,,,,,,0.135,,,,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,3,3,1,0,4,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,7,5,0,12,12,6,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,2,1,0,3,0.135,0,,0.017
00365200,University of Houston,2011,2010,1,11,4,0,0,2,0,0,,,,,1,9,4,0,0.004,0.042,0.013,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013,
00365200,University of Houston,2012,2011,4,2,0,1,0,0,0,0,,,,,4,2,0,1,0.016,0.007,0,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024,
00365200,University of Houston,2013,2012,8,4,0,0,0,0,0,0,,,,,8,4,0,0,0.038,0.016,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
00365200,University of Houston,2014,2013,12,1,0,0,2,0,0,0,5,1,0,0,5,0,0,0,0.056,0.005,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.009,0.023,0,0
00365200,University of Houston,2015,2014,21,0,0,0,1,0,0,0,13,0,0,0,7,0,0,0,0.09,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.004,0.056,0,0
00365200,University of Houston,2016,2015,12,4,0,0,0,0,0,0,8,1,0,0,4,3,0,0,0.056,0.016,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.014,0.037,0,0.006
00365200,University of Houston,2017,2016,5,,,,,,,,3,,,,,,,,0.024,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.014,,0.006
00365800,University of Texas at Austin,2011,2010,6,8,5,0,2,0,0,0,,,,,4,8,5,0,0.015,0.022,0.013,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013,
00365800,University of Texas at Austin,2012,2011,6,10,3,0,0,0,0,0,,,,,6,10,3,0,0.016,0.026,0.008,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,
00365800,University of Texas at Austin,2013,2012,11,14,6,0,1,3,4,0,,,,,10,11,2,0,0.036,0.038,0.016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,
00365800,University of Texas at Austin,2014,2013,13,7,3,0,1,0,2,0,0,1,0,0,12,6,1,0,0.039,0.02,0.008,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.021,0,0.008,0.013
00365800,University of Texas at Austin,2015,2014,7,10,2,0,0,0,0,0,0,6,0,0,7,4,2,0,0.023,0.028,0.005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.013,0,0.005,0.008
00365800,University of Texas at Austin,2016,2015,5,3,1,0,1,0,1,0,0,2,0,0,4,1,0,0,0.019,0.009,0.003,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.007,0,0.003,0.003
00365800,University of Texas at Austin,2017,2016,4,,,,,,,,4,,,,,,,,0.013,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.013,,0.002
00367000,Brigham Young University,2011,2010,2,1,0,0,1,0,0,0,,,,,1,1,0,0,0.013,0.007,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
00367000,Brigham Young University,2012,2011,9,0,0,0,0,0,0,0,,,,,9,0,0,0,0.062,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
00367000,Brigham Young University,2013,2012,0,1,0,0,0,0,0,0,,,,,0,1,0,0,0,0.007,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
00367000,Brigham Young University,2014,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
00367000,Brigham Young University,2015,2014,4,0,1,0,1,0,1,0,3,0,0,0,0,0,0,0,0.032,0,0.007,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.008,0.024,0.007,0.004
00367000,Brigham Young University,2016,2015,6,0,1,0,1,0,0,0,1,0,0,0,4,0,1,0,0.047,0,0.007,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.008,0.008,0.007,0.004
00367000,Brigham Young University,2017,2016,4,,,,,,,,1,,,,,,,,0.029,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,3,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0.007,,0
00367500,University of Utah,2011,2010,4,0,0,0,0,0,0,0,,,,,4,0,0,0,0.033,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
00367500,University of Utah,2012,2011,2,0,0,0,1,0,0,0,,,,,1,0,0,0,0.018,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
00367500,University of Utah,2013,2012,5,2,1,0,0,0,0,0,,,,,5,2,1,0,0.051,0.016,0.006,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,
00367500,University of Utah,2014,2013,6,1,0,0,2,1,0,0,2,0,0,0,2,0,0,0,0.056,0.008,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.019,0.019,0,0.004
00367500,University of Utah,2015,2014,4,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0.04,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.01,0.01,0,0
00367500,University of Utah,2016,2015,4,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0.043,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.022,0.022,0,0
00367500,University of Utah,2017,2016,3,,,,,,,,2,,,,,,,,0.032,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.022,,0.005
00370500,William and Mary Law School,2011,2010,1,8,1,0,0,0,0,0,,,,,1,8,1,0,0.005,0.038,0.005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,
