schoolid,schoolname,cohort,lt_emp,bar_ftlt,bar_ftst,bar_ptlt,bar_ptst,bar_emp,jda_ftlt,jda_ftst,jda_ptlt,jda_ptst,jda_emp,prof_ftlt,prof_ftst,prof_ptlt,prof_ptst,prof_emp,nprof_ftlt,nprof_ftst,nprof_ptlt,nprof_ptst,nprof_emp,undet_ftlt,undet_ftst,undet_ptlt,undet_ptst,undet_emp,gradsch_ft,unemp_def,unemp_ns,unemp_seek,emp_stat_unk,total_grads,fundbar_ftlt,fundbar_ftst,fundbar_ptlt,fundbar_ptst,fundbar_emp,lawfund_lt,lawfund_st,fundjda_ftlt,fundjda_ftst,fundjda_ptlt,fundjda_ptst,fundjda_emp,fundprof_ftlt,fundprof_ftst,fundprof_ptlt,fundprof_ptst,fundprof_emp,fundnprof_ftlt,fundnprof_ftst,fundnprof_ptlt,fundnprof_ptst,fundnprof_emp,funded_ftlt,funded_ftst,funded_ptlt,funded_ptst,funded_emp,solo_ftlt,solo_ftst,solo_ptlt,solo_ptst,solo_emp,solo_lt,solo_st,sz_2_10_ftlt,sz_2_10_ftst,sz_2_10_ptlt,sz_2_10_ptst,sz_2_10_emp,sz_2_10_lt,sz_2_10_st,sz_11_25_ftlt,sz_11_25_ftst,sz_11_25_ptlt,sz_11_25_ptst,sz_11_25_emp,sz_11_25_lt,sz_11_25_st,sz_26_50_ftlt,sz_26_50_ftst,sz_26_50_ptlt,sz_26_50_ptst,sz_26_50_emp,sz_26_50_lt,sz_26_50_st,sz_51_100_ftlt,sz_51_100_ftst,sz_51_100_ptlt,sz_51_100_ptst,sz_51_100_emp,sz_51_100_lt,sz_51_100_st,sz_101_250_ftlt,sz_101_250_ftst,sz_101_250_ptlt,sz_101_250_ptst,sz_101_250_emp,sz_101_250_lt,sz_101_250_st,sz_251_500_ftlt,sz_251_500_ftst,sz_251_500_ptlt,sz_251_500_ptst,sz_251_500_emp,sz_251_500_lt,sz_251_500_st,sz_501up_ftlt,sz_501up_ftst,sz_501up_ptlt,sz_501up_ptst,sz_501up_emp,sz_501up_lt,sz_501up_st,sz_unk_ftlt,sz_unk_ftst,sz_unk_ptlt,sz_unk_ptst,sz_unk_emp,sz_unk_lt,sz_unk_st,bsind_ftlt,bsind_ftst,bsind_ptlt,bsind_ptst,bsind_emp,bsind_lt,bsind_st,gov_ftlt,gov_ftst,gov_ptlt,gov_ptst,gov_emp,gov_lt,gov_st,pub_ftlt,pub_ftst,pub_ptlt,pub_ptst,pub_emp,pub_lt,pub_st,fedclk_ftlt,fedclk_ftst,fedclk_ptlt,fedclk_ptst,fedclk_emp,fedclk_lt,fedclk_st,locclk_ftlt,locclk_ftst,locclk_ptlt,locclk_ptst,locclk_emp,locclk_lt,locclk_st,othclk_ftlt,othclk_ftst,othclk_ptlt,othclk_ptst,othclk_emp,acad_ftlt,acad_ftst,acad_ptlt,acad_ptst,acad_emp,acad_lt,acad_st,unk_ftlt,unk_ftst,unk_ptlt,unk_ptst,unk_emp,total_ftlt,total_ftst,total_ptlt,total_ptst,total_emp_type,total_lt,total_st,state_emp1,state_emp1_num,state_emp2,state_emp2_num,state_emp3,state_emp3_num,foreign_emp_num
00367500,University of Utah,2010,103,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1,2,4,126,,,,,,2,3,,,,,,,,,,,,,,,,,,,,5,,,,,7,7,0,,,,,35,30,5,,,,,4,4,0,,,,,9,9,0,,,,,5,4,1,,,,,2,2,0,,,,,3,3,0,,,,,1,1,0,,,,,0,0,0,,,,,12,10,2,,,,,16,15,1,,,,,4,2,2,,,,,5,5,0,,,,,9,9,0,,,,,,,,,,3,2,1,,,,,0,,,,,115,103,12,UT,82,NV,8,CO,4,0
00367500,University of Utah,2011,,92,2,3,1,98,8,3,3,3,17,4,0,0,0,4,1,0,1,0,2,0,0,0,0,0,2,2,2,7,0,134,,,,,,,,,,,,,,,,,,,,,,,2,0,1,1,4,7,0,0,1,8,,,31,0,2,1,34,,,7,0,1,0,8,,,4,0,0,0,4,,,5,3,0,0,8,,,2,0,0,0,2,,,3,0,0,0,3,,,1,0,0,0,1,,,0,0,0,0,0,,,15,1,1,0,17,,,14,1,0,2,17,,,4,0,1,0,5,,,1,0,0,0,1,,,10,0,0,0,10,,,0,0,0,0,0,1,0,2,0,3,,,0,0,0,0,0,105,5,7,4,121,,,UT,94,NV,7,CA,5,0
00367500,University of Utah,2012,,86,5,6,1,98,10,1,4,0,15,2,1,1,0,4,1,0,0,0,1,0,0,0,0,0,2,0,3,8,3,134,1,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,5,,,33,0,5,0,38,,,8,0,0,0,8,,,4,0,0,0,4,,,3,0,0,0,3,,,2,0,0,0,2,,,3,0,0,0,3,,,2,0,0,0,2,,,0,1,0,0,1,,,12,5,1,0,18,,,11,1,4,1,17,,,1,0,1,0,2,,,2,0,0,0,2,,,9,0,0,0,9,,,0,0,0,0,0,4,0,0,0,4,,,0,0,0,0,0,99,7,11,1,118,,,UT,96,CO,4,CA,3,1
00367500,University of Utah,2013,,92,1,7,0,100,21,1,4,1,27,4,0,0,0,4,1,0,1,0,2,0,0,0,0,0,0,0,4,5,3,145,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,4,,,22,1,4,0,27,,,8,0,0,0,8,,,5,0,1,0,6,,,7,0,0,0,7,,,2,0,0,0,2,,,1,0,0,0,1,,,1,0,0,0,1,,,0,0,0,0,0,,,29,0,3,0,32,,,21,0,3,0,24,,,2,1,0,0,3,,,4,0,0,0,4,,,12,0,0,0,12,,,0,0,0,0,0,1,0,0,1,2,,,0,0,0,0,0,118,2,12,1,133,,,UT,113,NV,4,OR,3,0
00367500,University of Utah,2014,,82,0,7,1,90,13,0,1,2,16,4,1,0,0,5,0,1,0,0,1,0,0,0,0,0,1,2,0,8,0,123,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,10,,,14,0,2,1,17,,,9,0,0,0,9,,,5,0,0,0,5,,,2,0,0,0,2,,,4,0,0,0,4,,,2,0,0,0,2,,,0,0,0,0,0,,,0,0,0,0,0,,,18,1,0,0,19,,,14,1,1,1,17,,,11,0,0,1,12,,,3,0,0,0,3,,,9,0,0,0,9,,,0,0,0,0,0,3,0,0,0,3,,,0,0,0,0,0,99,2,8,3,112,,,UT,91,CA,3,CO,3,0
00367500,University of Utah,2015,,81,0,6,0,87,16,0,3,1,20,9,0,0,0,9,0,0,2,0,2,0,0,0,0,0,0,0,1,5,2,126,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,,,29,0,7,0,36,,,5,0,0,0,5,,,2,0,0,0,2,,,0,0,0,0,0,,,4,0,0,0,4,,,1,0,0,0,1,,,1,0,0,0,1,,,0,0,0,0,0,,,23,0,1,0,24,,,13,0,1,0,14,,,6,0,2,0,8,,,4,0,0,0,4,,,14,0,0,0,14,,,0,0,0,0,0,0,0,0,1,1,,,0,0,0,0,0,106,0,11,1,118,,,UT,105,NV,3,ID,2,0
00367500,University of Utah,2016,,72,6,0,1,79,16,0,0,2,18,5,0,1,1,7,0,0,0,0,0,0,0,0,0,0,1,1,6,6,3,121,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,,,21,0,0,0,21,,,1,0,0,0,1,,,7,0,0,0,7,,,2,4,0,0,6,,,3,1,0,0,4,,,1,0,0,0,1,,,2,0,0,0,2,,,0,0,0,0,0,,,13,0,0,2,15,,,12,1,0,0,13,,,6,0,0,0,6,,,7,0,0,0,7,,,13,0,0,0,13,,,0,0,0,0,0,3,0,1,1,5,,,0,0,0,0,0,93,6,1,4,104,,,UT,85,NV,4,AZ,3,0
00367500,University of Utah,2017,,89,1,1,0,91,15,1,3,0,19,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,4,0,117,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,,,22,2,1,0,25,,,11,0,0,0,11,,,8,0,1,0,9,,,8,0,0,0,8,,,8,0,0,0,8,,,2,0,0,0,2,,,1,0,0,0,1,,,0,0,0,0,0,,,12,1,2,0,15,,,14,0,0,0,14,,,3,0,1,0,4,,,1,0,0,0,1,,,9,0,0,0,9,,,0,0,0,0,0,1,0,0,0,1,,,0,0,0,0,0,104,3,5,0,112,,,UT,93,NV,4,NY,3,0
00370500,William and Mary Law School,2010,169,,,,,,,,,,,,,,,,,,,,,,,,,,8,,3,9,8,214,,,,,,2,0,,,,,,,,,,,,,,,,,,,,2,,,,,1,1,0,,,,,23,21,2,,,,,8,7,1,,,,,5,5,0,,,,,4,4,0,,,,,9,9,0,,,,,9,9,0,,,,,17,17,0,,,,,0,0,0,,,,,18,7,11,,,,,41,39,2,,,,,9,8,1,,,,,13,13,0,,,,,26,26,0,,,,,,,,,,3,3,0,,,,,0,,,,,186,169,17,VA,86,DC,28,PA,7,2
00370500,William and Mary Law School,2011,,112,13,1,1,127,27,1,0,1,29,4,1,0,1,6,0,0,0,1,1,0,0,0,0,0,8,4,0,25,4,204,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,1,,,13,1,1,2,17,,,6,1,0,0,7,,,7,2,0,0,9,,,3,0,0,0,3,,,3,0,0,0,3,,,5,0,0,0,5,,,6,0,0,0,6,,,0,0,0,0,0,,,20,5,0,1,26,,,37,1,0,0,38,,,3,5,0,0,8,,,15,0,0,0,15,,,18,0,0,0,18,,,0,0,0,0,0,6,0,0,1,7,,,0,0,0,0,0,143,15,1,4,163,,,VA,66,DC,23,NY,10,3
00370500,William and Mary Law School,2012,,150,3,1,0,154,24,2,0,2,28,10,1,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,204,35,0,0,0,35,,,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,41,0,0,0,41,1,0,0,0,1,,,16,0,0,2,18,,,5,0,0,0,5,,,1,0,0,0,1,,,10,0,0,0,10,,,6,0,0,0,6,,,5,0,0,0,5,,,15,0,0,0,15,,,0,0,0,0,0,,,16,3,0,0,19,,,45,3,0,0,48,,,25,0,0,0,25,,,12,0,0,0,12,,,21,0,1,0,22,,,3,0,0,0,3,3,0,0,0,3,,,0,0,0,0,0,184,6,1,2,193,,,VA,72,DC,40,NY,17,0
00370500,William and Mary Law School,2013,,166,4,0,2,172,16,1,1,0,18,4,0,0,1,5,0,0,0,2,2,0,0,0,0,0,6,1,1,11,1,217,43,0,0,0,43,,,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,48,0,0,0,48,2,0,0,0,2,,,15,0,0,2,17,,,3,0,0,0,3,,,3,0,0,0,3,,,9,2,0,0,11,,,12,0,0,0,12,,,8,0,0,0,8,,,27,0,0,0,27,,,0,0,0,0,0,,,11,2,1,2,16,,,58,0,0,0,58,,,17,1,0,0,18,,,8,0,0,0,8,,,10,0,0,0,10,,,0,0,0,0,0,3,0,0,1,4,,,0,0,0,0,0,186,5,1,5,197,,,VA,71,DC,29,NY,19,2
00370500,William and Mary Law School,2014,,156,2,3,0,161,21,1,2,2,26,6,0,0,1,7,0,0,0,0,0,0,0,0,0,0,3,2,0,16,0,215,19,0,0,0,19,,,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,24,0,0,0,24,1,0,1,0,2,,,24,0,2,1,27,,,8,0,0,0,8,,,6,0,0,0,6,,,7,0,0,0,7,,,5,0,0,0,5,,,5,0,0,0,5,,,23,0,0,0,23,,,0,0,0,0,0,,,19,2,1,2,24,,,46,1,0,0,47,,,12,0,0,0,12,,,12,0,0,0,12,,,15,0,0,0,15,,,0,0,0,0,0,0,0,1,0,1,,,0,0,0,0,0,183,3,5,3,194,,,VA,71,NY,23,DC,22,0
00370500,William and Mary Law School,2015,,118,0,0,0,118,17,0,0,1,18,1,0,0,0,1,1,0,0,2,3,0,0,0,0,0,0,3,2,22,3,178,0,3,0,0,3,,,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,,,14,0,0,1,15,,,5,0,0,0,5,,,1,0,0,0,1,,,8,0,0,0,8,,,2,0,0,0,2,,,5,0,0,0,5,,,27,0,0,0,27,,,0,0,0,0,0,,,16,0,0,2,18,,,18,6,0,0,24,,,7,2,0,0,9,,,11,0,0,0,11,,,19,0,0,0,19,,,0,0,0,0,0,4,0,0,0,4,,,0,0,0,0,0,137,8,0,3,148,,,VA,57,DC,15,NJ,11,1
00370500,William and Mary Law School,2016,,162,4,1,0,167,21,2,1,5,29,0,0,1,1,2,1,0,0,3,4,0,0,0,0,0,1,4,0,17,1,225,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,22,0,1,1,24,,,11,0,0,0,11,,,6,0,0,1,7,,,5,0,0,0,5,,,8,0,0,0,8,,,6,0,0,0,6,,,27,1,0,0,28,,,0,0,0,0,0,,,15,1,1,4,21,,,38,2,0,0,40,,,4,2,0,2,8,,,13,0,0,0,13,,,26,0,0,0,26,,,0,0,0,0,0,3,0,1,1,5,,,0,0,0,0,0,184,6,3,9,202,,,VA,67,DC,33,NY,16,2
00370500,William and Mary Law School,2017,,158,5,0,1,164,10,3,1,2,16,1,2,0,2,5,0,1,1,0,2,0,0,0,0,0,1,1,3,14,2,208,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,22,1,0,1,24,,,4,0,0,0,4,,,3,0,0,0,3,,,4,0,0,0,4,,,6,0,0,0,6,,,8,0,0,0,8,,,29,0,0,0,29,,,0,0,0,0,0,,,7,7,1,3,18,,,29,1,0,0,30,,,6,0,0,0,6,,,18,0,0,0,18,,,31,2,0,0,33,,,0,0,0,0,0,1,0,1,1,3,,,0,0,0,0,0,169,11,2,5,187,,,VA,69,DC,27,NY,15,3
00374400,University of Richmond,2010,123,,,,,,,,,,,,,,,,,,,,,,,,,,4,,5,5,4,158,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,1,1,0,,,,,21,19,2,,,,,10,10,0,,,,,5,5,0,,,,,1,1,0,,,,,0,0,0,,,,,4,4,0,,,,,2,2,0,,,,,0,0,0,,,,,51,37,14,,,,,13,12,1,,,,,2,2,0,,,,,9,9,0,,,,,21,21,0,,,,,,,,,,0,0,0,,,,,0,,,,,140,123,17,VA,110,DC,5,MD,4,0
00374400,University of Richmond,2011,,99,5,0,2,106,29,2,1,0,32,9,0,1,0,10,4,0,0,0,4,0,0,0,0,0,2,0,3,9,0,166,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,0,0,0,2,,,21,0,0,2,23,,,12,0,0,0,12,,,3,0,0,0,3,,,6,0,0,0,6,,,8,0,0,0,8,,,3,0,0,0,3,,,1,0,0,0,1,,,0,0,0,0,0,,,41,7,0,0,48,,,13,0,1,0,14,,,5,0,0,0,5,,,6,0,0,0,6,,,18,0,0,0,18,,,0,0,0,0,0,1,0,1,0,2,,,1,0,0,0,1,141,7,2,2,152,,,VA,112,NC,6,DC,4,0
00374400,University of Richmond,2012,,84,0,2,0,86,30,3,0,0,33,1,0,0,0,1,0,0,4,0,4,1,0,0,0,1,0,0,8,10,5,148,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,,,21,0,0,0,21,,,7,0,0,0,7,,,5,0,0,0,5,,,3,0,0,0,3,,,1,0,0,0,1,,,2,0,0,0,2,,,7,0,0,0,7,,,0,0,0,0,0,,,29,2,4,0,35,,,14,1,0,0,15,,,1,0,0,0,1,,,7,0,0,0,7,,,17,0,0,0,17,,,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,1,116,3,6,0,125,,,VA,78,DC,3,WV,2,0
00374400,University of Richmond,2013,,82,1,1,2,86,20,1,2,0,23,3,0,3,0,6,0,0,3,0,3,0,0,0,0,0,3,0,9,12,0,142,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,,,29,0,0,0,29,,,5,1,0,0,6,,,2,0,0,0,2,,,5,0,0,0,5,,,1,0,0,0,1,,,1,0,0,0,1,,,4,0,0,0,4,,,0,0,0,0,0,,,20,1,8,0,29,,,9,0,0,0,9,,,6,0,1,2,9,,,4,0,0,0,4,,,17,0,0,0,17,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,105,2,9,2,118,,,VA,92,DC,9,NY,4,1
00374400,University of Richmond,2014,,87,3,2,0,92,35,0,2,2,39,4,0,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,149,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,4,0,1,0,5,,,21,0,0,0,21,,,2,0,0,0,2,,,2,0,0,0,2,,,1,0,0,0,1,,,1,0,0,0,1,,,5,0,0,0,5,,,6,0,0,0,6,,,1,0,0,0,1,,,35,2,2,1,40,,,21,0,1,0,22,,,2,0,0,0,2,,,8,0,0,0,8,,,17,1,1,0,19,,,0,0,0,0,0,0,0,1,2,3,,,0,0,0,0,0,126,3,6,3,138,,,VA,106,DC,7,MD,3,5
00374400,University of Richmond,2015,,97,0,2,0,99,21,2,1,2,26,2,0,0,1,3,1,0,1,1,3,0,0,0,0,0,3,3,3,18,1,159,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,26,0,1,0,27,,,11,0,0,0,11,,,3,0,0,0,3,,,6,0,0,0,6,,,1,0,0,0,1,,,0,0,0,0,0,,,8,0,0,0,8,,,0,0,0,0,0,,,20,1,1,2,24,,,16,1,1,1,19,,,2,0,0,0,2,,,7,0,0,0,7,,,20,0,0,0,20,,,0,0,0,0,0,1,0,0,0,1,,,0,0,0,1,1,121,2,4,4,131,,,VA,92,DC,8,NY,5,3
00374400,University of Richmond,2016,,95,3,3,1,102,19,1,7,0,27,4,0,1,0,5,1,0,3,0,4,0,0,0,0,0,2,0,0,8,0,148,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,,,19,0,2,0,21,,,7,0,1,0,8,,,5,0,1,0,6,,,5,1,0,0,6,,,1,0,0,0,1,,,2,0,0,0,2,,,6,0,0,0,6,,,0,0,0,0,0,,,19,2,3,0,24,,,20,0,3,1,24,,,4,0,1,0,5,,,10,0,0,0,10,,,20,1,1,0,22,,,0,0,0,0,0,0,0,1,0,1,,,0,0,0,0,0,119,4,14,1,138,,,VA,110,DC,7,NC,3,2
00374400,University of Richmond,2017,,101,1,1,0,103,21,4,3,1,29,2,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,3,9,2,149,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,19,0,2,0,21,,,5,0,1,0,6,,,2,1,0,0,3,,,4,0,0,0,4,,,3,0,0,0,3,,,3,0,0,0,3,,,12,0,0,0,12,,,0,0,0,0,0,,,16,1,1,0,18,,,19,2,0,0,21,,,7,0,0,1,8,,,9,0,0,0,9,,,25,1,0,0,26,,,0,0,0,0,0,1,0,0,0,1,,,0,0,0,0,0,125,5,4,1,135,,,VA,97,DC,5,NC,4,3
00374500,University of Virginia,2010,327,,,,,,,,,,,,,,,,,,,,,,,,,,2,,3,1,1,374,,,,,,1,39,,,,,,,,,,,,,,,,,,,,40,,,,,1,1,0,,,,,22,21,1,,,,,3,3,0,,,,,0,0,0,,,,,7,7,0,,,,,13,13,0,,,,,35,35,0,,,,,142,142,0,,,,,2,2,0,,,,,10,10,0,,,,,50,40,10,,,,,27,4,23,,,,,39,37,2,,,,,13,11,2,,,,,,,,,,3,1,2,,,,,0,,,,,367,327,40,DC,83,NY,73,VA,51,6
00374500,University of Virginia,2011,,357,1,2,1,361,5,0,0,0,5,2,0,0,0,2,1,0,0,0,1,0,0,0,0,0,5,0,0,2,1,377,,,,,,,,,,,,,,,,,,,,,,,64,0,0,0,64,0,0,0,0,0,,,13,0,1,1,15,,,5,0,0,0,5,,,11,0,0,0,11,,,23,0,0,0,23,,,14,0,0,0,14,,,31,0,0,0,31,,,95,0,1,0,96,,,2,0,0,0,2,,,13,0,0,0,13,,,53,0,0,0,53,,,42,0,0,0,42,,,40,0,0,0,40,,,21,0,0,0,21,,,0,0,0,0,0,2,1,0,0,3,,,0,0,0,0,0,365,1,2,1,369,,,DC,90,VA,73,NY,47,4
00374500,University of Virginia,2012,,344,0,0,0,344,10,1,0,0,11,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,1,2,364,54,0,0,0,54,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,55,0,0,0,55,0,0,0,0,0,,,11,0,0,0,11,,,2,0,0,0,2,,,6,0,0,0,6,,,10,0,0,0,10,,,16,0,0,0,16,,,31,0,0,0,31,,,127,0,0,0,127,,,0,0,0,0,0,,,12,1,0,0,13,,,36,0,0,0,36,,,36,0,0,0,36,,,45,0,0,0,45,,,22,0,0,0,22,,,0,0,0,0,0,2,0,0,0,2,,,0,0,0,0,0,356,1,0,0,357,,,DC,80,NY,51,VA,48,6
00374500,University of Virginia,2013,,348,1,0,0,349,5,1,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,5,1,364,58,0,0,0,58,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59,0,0,0,59,0,0,0,0,0,,,4,0,0,0,4,,,4,0,0,0,4,,,1,0,0,0,1,,,9,1,0,0,10,,,17,0,0,0,17,,,25,0,0,0,25,,,140,0,0,0,140,,,0,0,0,0,0,,,6,1,0,0,7,,,55,0,0,0,55,,,21,0,0,0,21,,,47,0,0,0,47,,,23,0,0,0,23,,,0,0,0,0,0,2,0,0,0,2,,,0,0,0,0,0,354,2,0,0,356,,,DC,67,NY,62,VA,61,2
00374500,University of Virginia,2014,,329,1,0,1,331,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,1,349,33,0,0,0,33,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34,0,0,0,34,0,0,0,0,0,,,6,0,0,0,6,,,5,0,0,0,5,,,5,0,0,0,5,,,7,0,0,0,7,,,14,0,0,0,14,,,28,0,0,0,28,,,141,0,0,0,141,,,0,0,0,0,0,,,13,0,0,0,13,,,35,1,0,0,36,,,15,0,0,1,16,,,53,0,0,0,53,,,14,0,0,0,14,,,0,0,0,0,0,1,0,0,0,1,,,0,0,0,0,0,337,1,0,1,339,,,NY,68,DC,66,VA,52,2
00374500,University of Virginia,2015,,311,1,1,3,316,9,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,7,1,367,30,0,0,0,30,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30,1,0,0,0,1,,,9,0,1,2,12,,,5,0,0,0,5,,,3,0,0,0,3,,,6,0,0,0,6,,,8,0,0,0,8,,,31,0,0,0,31,,,161,0,0,0,161,,,0,0,0,0,0,,,11,0,0,2,13,,,33,1,0,0,34,,,10,0,0,0,10,,,58,0,0,0,58,,,11,0,0,0,11,,,0,0,0,0,0,3,0,0,0,3,,,0,0,0,0,0,350,1,1,4,356,,,NY,71,DC,60,VA,59,4
00374500,University of Virginia,2016,,293,2,1,0,296,5,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,6,0,330,19,0,0,0,19,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,19,0,0,0,0,0,,,2,0,0,0,2,,,2,1,0,0,3,,,5,1,0,0,6,,,6,0,0,0,6,,,9,0,0,0,9,,,24,0,0,0,24,,,173,0,1,0,174,,,0,0,0,0,0,,,4,1,1,0,6,,,22,0,0,0,22,,,12,0,0,0,12,,,48,0,0,0,48,,,10,0,0,0,10,,,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,1,317,3,3,0,323,,,NY,74,DC,66,VA,36,5
00374500,University of Virginia,2017,,271,0,1,0,272,7,0,0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,4,1,296,8,0,0,0,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,,,2,0,0,0,2,,,2,0,0,0,2,,,1,0,0,0,1,,,7,0,0,0,7,,,10,0,0,0,10,,,20,0,0,0,20,,,175,0,0,0,175,,,0,0,0,0,0,,,9,0,0,0,9,,,22,0,1,0,23,,,6,0,0,0,6,,,28,0,0,0,28,,,4,0,0,0,4,,,0,0,0,0,0,1,0,0,0,1,,,0,0,0,0,0,287,0,1,0,288,,,NY,80,DC,67,CA,23,7
00374900,George Mason University,2010,177,,,,,,,,,,,,,,,,,,,,,,,,,,1,,4,2,1,222,,,,,,3,15,,,,,,,,,,,,,,,,,,,,18,,,,,2,2,0,,,,,42,34,8,,,,,8,8,0,,,,,2,2,0,,,,,1,1,0,,,,,3,3,0,,,,,14,12,2,,,,,13,12,1,,,,,0,0,0,,,,,42,31,11,,,,,46,46,0,,,,,8,4,4,,,,,8,8,0,,,,,11,11,0,,,,,,,,,,14,3,11,,,,,0,,,,,214,177,37,VA,89,DC,77,MD,10,4
00374900,George Mason University,2011,,102,6,1,0,109,31,2,5,6,44,9,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,170,,,,,,,,,,,,,,,,,,,,,,,2,1,0,7,10,2,0,0,0,2,,,31,1,3,0,35,,,11,0,0,0,11,,,3,0,0,0,3,,,3,0,0,0,3,,,4,0,0,0,4,,,5,0,0,0,5,,,4,0,0,0,4,,,0,0,0,0,0,,,18,6,1,0,25,,,37,1,1,2,41,,,6,1,1,3,11,,,4,0,0,0,4,,,10,0,0,0,10,,,0,0,0,0,0,4,0,0,1,5,,,0,0,0,0,0,142,9,6,6,163,,,VA,93,DC,40,MD,8,0
00374900,George Mason University,2012,,112,7,0,3,122,48,5,3,14,70,6,1,4,0,11,0,0,1,0,1,0,0,0,1,1,2,1,3,8,1,220,3,1,0,3,7,,,3,0,0,14,17,0,0,0,0,0,0,0,0,0,0,6,1,0,17,24,1,0,0,0,1,,,38,1,2,0,41,,,12,0,0,0,12,,,3,0,0,0,3,,,2,0,1,0,3,,,6,1,0,0,7,,,4,0,0,0,4,,,9,0,0,0,9,,,0,0,0,0,0,,,21,7,4,1,33,,,43,1,0,3,47,,,11,2,1,1,15,,,4,0,0,0,4,,,11,0,0,0,11,,,0,0,0,0,0,1,1,0,12,14,,,0,0,0,1,1,166,13,8,18,205,,,VA,91,DC,69,MD,12,0
00374900,George Mason University,2013,,129,5,2,3,139,60,1,7,19,87,4,0,0,1,5,0,0,3,0,3,0,0,0,0,0,3,2,2,13,1,255,4,0,0,2,6,,,3,1,3,18,25,0,0,0,0,0,0,0,0,0,0,7,1,3,20,31,4,0,0,0,4,,,33,1,2,1,37,,,9,0,0,0,9,,,4,0,0,0,4,,,4,0,0,0,4,,,4,0,0,0,4,,,6,0,0,0,6,,,16,0,1,0,17,,,0,0,0,0,0,,,28,5,5,2,40,,,50,0,0,1,51,,,16,0,1,3,20,,,4,0,0,0,4,,,14,0,0,0,14,,,0,0,0,0,0,1,0,3,16,20,,,0,0,0,0,0,193,6,12,23,234,,,VA,115,DC,61,NY,8,4
